Puente Alto, Número de cámaras de vigilancia en la comuna (desde año 2016), 125.0
Peñaflor, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Calera De Tango, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Pirque, Número de cámaras de vigilancia en la comuna (desde año 2016), 26.0
Juan Fernández, Número de cámaras de vigilancia en la comuna (desde año 2016), -
San José De Maipo, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Santo Domingo, Número de cámaras de vigilancia en la comuna (desde año 2016), 81.0
Talagante, Número de cámaras de vigilancia en la comuna (desde año 2016), 24.0
San Antonio, Número de cámaras de vigilancia en la comuna (desde año 2016), 25.0
El Monte, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Melipilla, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Buin, Número de cámaras de vigilancia en la comuna (desde año 2016), 18.0
Isla De Maipo, Número de cámaras de vigilancia en la comuna (desde año 2016), 16.0
Paine, Número de cámaras de vigilancia en la comuna (desde año 2016), 6.0
San Pedro, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Navidad, Número de cámaras de vigilancia en la comuna (desde año 2016), 7.0
Mostazal, Número de cámaras de vigilancia en la comuna (desde año 2016), 20.0
Codegua, Número de cámaras de vigilancia en la comuna (desde año 2016), 2.0
Alhué, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Graneros, Número de cámaras de vigilancia en la comuna (desde año 2016), 400.0
Litueche, Número de cámaras de vigilancia en la comuna (desde año 2016), 26.0
Rancagua, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Machalí, Número de cámaras de vigilancia en la comuna (desde año 2016), 72.0
Doñihue, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
La Estrella, Número de cámaras de vigilancia en la comuna (desde año 2016), 12.0
Olivar, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Coinco, Número de cámaras de vigilancia en la comuna (desde año 2016), 9.0
Requínoa, Número de cámaras de vigilancia en la comuna (desde año 2016), 17.0
Las Cabras, Número de cámaras de vigilancia en la comuna (desde año 2016), 12.0
Coltauco, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Quinta De Tilcoco, Número de cámaras de vigilancia en la comuna (desde año 2016), 8.0
Pichidegua, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Peumo, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Pichilemu, Número de cámaras de vigilancia en la comuna (desde año 2016), 39.0
Marchihue, Número de cámaras de vigilancia en la comuna (desde año 2016), 8.0
Rengo, Número de cámaras de vigilancia en la comuna (desde año 2016), 54.0
San Vicente, Número de cámaras de vigilancia en la comuna (desde año 2016), 121.0
Malloa, Número de cámaras de vigilancia en la comuna (desde año 2016), 15.0
Peralillo, Número de cámaras de vigilancia en la comuna (desde año 2016), 10.0
Palmilla, Número de cámaras de vigilancia en la comuna (desde año 2016), 13.0
San Fernando, Número de cámaras de vigilancia en la comuna (desde año 2016), 37.0
Pumanque, Número de cámaras de vigilancia en la comuna (desde año 2016), 39.0
Placilla, Número de cámaras de vigilancia en la comuna (desde año 2016), 29.0
Santa Cruz, Número de cámaras de vigilancia en la comuna (desde año 2016), 28.0
Paredones, Número de cámaras de vigilancia en la comuna (desde año 2016), 6.0
Nancagua, Número de cámaras de vigilancia en la comuna (desde año 2016), 17.0
Chimbarongo, Número de cámaras de vigilancia en la comuna (desde año 2016), 16.0
Lolol, Número de cámaras de vigilancia en la comuna (desde año 2016), 24.0
Chépica, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Teno, Número de cámaras de vigilancia en la comuna (desde año 2016), 5.0
Vichuquén, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Rauco, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Romeral, Número de cámaras de vigilancia en la comuna (desde año 2016), 4.0
Hualañé, Número de cámaras de vigilancia en la comuna (desde año 2016), 79.0
Curicó, Número de cámaras de vigilancia en la comuna (desde año 2016), 40.0
Licantén, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Sagrada Familia, Número de cámaras de vigilancia en la comuna (desde año 2016), 23.0
Curepto, Número de cámaras de vigilancia en la comuna (desde año 2016), 14.0
Molina, Número de cámaras de vigilancia en la comuna (desde año 2016), 205.0
Río Claro, Número de cámaras de vigilancia en la comuna (desde año 2016), 6.0
San Rafael, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Constitución, Número de cámaras de vigilancia en la comuna (desde año 2016), 0.0
Pelarco, Número de cámaras de vigilancia en la comuna (desde año 2016), 26.0
Pencahue, Número de cámaras de vigilancia en la comuna (desde año 2016), -
Talca, Número de cámaras de vigilancia en la comuna (desde año 2016), 87.0
Maule, Número de cámaras de vigilancia en la comuna (desde año 2016), 75.0
San Clemente, Número de cámaras de vigilancia en la comuna (desde año 2016), 10.0
Empedrado, Número de cámaras de vigilancia en la comuna (desde año 2016), 4.0
San Javier, Número de cámaras de vigilancia en la comuna (desde año 2016), 32.0
