Curaco De Vélez, Total de establecimientos, 10.0
Quinchao, Total de establecimientos, 18.0
Castro, Total de establecimientos, 46.0
Puqueldón, Total de establecimientos, 9.0
Chonchi, Total de establecimientos, 23.0
Queilén, Total de establecimientos, 12.0
Chaitén, Total de establecimientos, 16.0
Quellón, Total de establecimientos, 50.0
Futaleufú, Total de establecimientos, 6.0
Palena, Total de establecimientos, 6.0
Guaitecas, Total de establecimientos, 2.0
Lago Verde, Total de establecimientos, 4.0
Cisnes, Total de establecimientos, 8.0
Aysén, Total de establecimientos, 19.0
Coyhaique, Total de establecimientos, 41.0
Río Ibáñez, Total de establecimientos, 5.0
Chile Chico, Total de establecimientos, 5.0
Cochrane, Total de establecimientos, 2.0
Tortel, Total de establecimientos, 1.0
O’higgins, Total de establecimientos, 1.0
Torres Del Paine, Total de establecimientos, 2.0
Natales, Total de establecimientos, 17.0
Laguna Blanca, Total de establecimientos, 1.0
San Gregorio, Total de establecimientos, 1.0
Río Verde, Total de establecimientos, 1.0
Primavera, Total de establecimientos, 1.0
Punta Arenas, Total de establecimientos, 62.0
Porvenir, Total de establecimientos, 4.0
Timaukel, Total de establecimientos, 2.0
Cabo De Hornos, Total de establecimientos, 2.0
