AGNO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;MRUN;DOC_GENERO;DOC_FEC_NAC;NIVEL;PF_PJE;PF_ESC;PF_Cat_Carrera;INSTR_PJE;INSTR_ESC
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;920398;1;197601;SC;3,03;D;A;3,22;D
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;11709264;1;195903;SC;2,08;B;D;2,55;C
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;13545439;2;196302;PC;2,82;C;B;3,19;D
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;14659809;2;197908;EE;2,65;C;B;2,99;C
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;15446875;1;199301;SC;2,35;B;C;2,51;C
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;22332413;2;198512;EE;1,96;I;E;2,58;C
2021;2566;6;ESCUELA MUNICIPAL DE CUNACO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;24092884;2;196711;SC;3,23;D;A;3,44;D
2021;2568;2;ESCUELA MUNICIPAL DE PANAMA;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;9595564;2;199012;PC;2,15;B;D;2,49;B
2021;2568;2;ESCUELA MUNICIPAL DE PANAMA;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;18352058;1;198211;SC;2,1;B;D;2,46;B
2021;2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;6780016;2;197401;PC;2,7;C;B;2,72;C
2021;2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;15547710;1;199101;SC;2,15;B;D;2,39;B
2021;2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;18942586;2;197303;EE;2,18;B;D;2,41;B
2021;2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;21415749;2;198105;PC;2,62;C;B;2,87;C
2021;2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;23122726;2;199110;SC;2,2;B;D;2,32;B
2021;2570;4;ESCUELA MUNICIPAL DE LOS MAITENES;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;23420479;1;196803;SC;2,03;B;D;2,22;B
2021;2572;0;ESCUELA MUNICIPAL DE RINCON DE YAQUIL;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;2781364;2;199004;EE;2,3;B;C;2,88;C
2021;2572;0;ESCUELA MUNICIPAL DE RINCON DE YAQUIL;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;13009596;2;199608;PC;2,5;B;C;2,8;C
2021;2575;5;COLEGIO SAN GREGORIO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;8884408;2;198510;PC;2,28;B;C;2,47;B
2021;2575;5;COLEGIO SAN GREGORIO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;15372640;2;197311;PC;2,3;B;C;2,58;C
2021;2575;5;COLEGIO SAN GREGORIO;6;63;6305;NANCAGUA;62;COLCHAGUA;6;5;1;1;19319130;2;198905;EP;1,9;I;E;2,44;B
2021;2576;3;ESCUELA MUNICIPAL DE GUINDO ALTO;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;1540802;2;198512;PC;2,3;B;C;2,48;B
2021;2577;1;ESCUELA ANGEL ARRIGORRIAGA;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;1617890;1;195307;SC;2,08;B;D;2,25;B
2021;2577;1;ESCUELA ANGEL ARRIGORRIAGA;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;1;21053193;1;195512;SC;2,15;B;D;2,59;C
2021;2579;8;INSTITUTO REGIONAL FEDERICO ERRAZURIZ;6;63;6310;SANTA CRUZ;62;COLCHAGUA;3;2;0;1;1253948;2;198603;EP;2,43;B;C;-1;N/A
2021;2579;8;INSTITUTO REGIONAL FEDERICO ERRAZURIZ;6;63;6310;SANTA CRUZ;62;COLCHAGUA;3;2;0;1;8124270;2;199305;EENEEP;2,53;C;B;-1;N/A
2021;2579;8;INSTITUTO REGIONAL FEDERICO ERRAZURIZ;6;63;6310;SANTA CRUZ;62;COLCHAGUA;3;2;0;1;17014876;2;199011;EENEEP;2,82;C;B;-1;N/A
2021;2584;4;ESCUELA OCTAVIO MUJICA VALENZUELA;6;63;6304;LOLOL;62;COLCHAGUA;2;1;1;1;8379964;2;199212;EE;2,9;C;B;3,24;D
2021;2584;4;ESCUELA OCTAVIO MUJICA VALENZUELA;6;63;6304;LOLOL;62;COLCHAGUA;2;1;1;1;13469322;1;198705;SC;2,62;C;B;2,77;C
2021;2584;4;ESCUELA OCTAVIO MUJICA VALENZUELA;6;63;6304;LOLOL;62;COLCHAGUA;2;1;1;1;14351590;2;198705;PC;2,58;C;B;2,85;C
2021;2599;2;ESCUELA MUNICIPAL DE PUMANQUE;6;63;6309;PUMANQUE;62;COLCHAGUA;2;1;0;1;20611334;2;196407;PC;2,2;B;D;2,52;C
2021;2601;8;ESCUELA MUNICIPAL DE NILAHUE CORNEJO;6;63;6309;PUMANQUE;62;COLCHAGUA;2;1;1;1;3889533;2;198808;SC;2,13;B;D; ; 
2021;2609;3;ESCUELA MUNICIPAL DE PALMILLA DE RETO;6;63;6309;PUMANQUE;62;COLCHAGUA;2;1;1;1;14961125;2;198512;PC;3,05;D;A;3,23;D
2021;2611;5;ESCUELA MARGOT LOYOLA PALACIOS;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;0;1;704761;2;198401;EE;2,4;B;C;2,74;C
2021;2611;5;ESCUELA MARGOT LOYOLA PALACIOS;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;0;1;7194888;2;199305;PC;2,43;B;C;2,76;C
2021;2611;5;ESCUELA MARGOT LOYOLA PALACIOS;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;0;1;14674955;1;198510;SC;2,61;C;B;2,87;C
2021;2611;5;ESCUELA MARGOT LOYOLA PALACIOS;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;0;1;15959265;2;196712;PC;2,5;B;C;2,8;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;3689472;1;195811;SC;2,3;B;C;2,78;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;7823789;2;198409;EE;2,4;B;C;2,84;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;13150840;2;198507;EM;2,58;C;B;2,95;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;16423646;1;196503;EM;2,05;B;D;2,63;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;17126442;2;196405;EP;2,48;B;C;2,89;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;17700664;1;198611;EM;2,55;C;B;2,73;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;18426163;2;198910;SC;2,08;B;D;2,55;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;20893855;2;198812;EM;2,24;B;D;2,84;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;21538276;1;198903;EM;2,6;C;B;2,96;C
2021;2612;3;LICEO SAN JOSE DEL CARMEN;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;24733163;1;198802;SC;2,74;C;B;3,14;D
2021;2613;1;ESCUELA MUNICIPAL SANTA MATILDE;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;20682209;2;196612;EP;2,2;B;D;2,62;C
2021;2613;1;ESCUELA MUNICIPAL SANTA MATILDE;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;21441813;1;198702;SC;2,45;B;C;2,77;C
2021;2615;8;ESCUELA JORGE ERRAZURIZ ECHEÑIQUE;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;21449634;2;197709;EE;1,9;I;E;2,44;B
2021;2615;8;ESCUELA JORGE ERRAZURIZ ECHEÑIQUE;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;24073870;2;199305;EP;2,57;C;B;2,84;C
2021;2621;2;ESCUELA REBECA CADIZ VALENZUELA;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;15095288;1;198505;SC;2,33;B;C;2,5;B
2021;2624;7;ESCUELA MUNICIPAL LIHUEIMO;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;8652770;2;197806;PC;2,7;C;B;3,02;D
2021;2624;7;ESCUELA MUNICIPAL LIHUEIMO;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;1;10820404;2;197911;EP;2,5;B;C;2,9;C
2021;2625;5;LICEO BICENTENARIO VICTOR JARA MARTINEZ;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0;1;8387354;1;199103;EM;2,7;C;B;3,02;D
2021;2625;5;LICEO BICENTENARIO VICTOR JARA MARTINEZ;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0;1;20939673;2;199004;EM;2,35;B;C;2,51;C
2021;2626;3;COLEGIO MANUEL RODRIGUEZ ERDOIZA;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0;1;15444066;2;198704;SC;2,9;C;B;3,14;D
2021;2626;3;COLEGIO MANUEL RODRIGUEZ ERDOIZA;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0;1;16414307;1;196704;SC;2,08;B;D;2,45;B
2021;2626;3;COLEGIO MANUEL RODRIGUEZ ERDOIZA;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0;1;23781673;2;198709;EP;2,9;C;B;3,14;D
2021;2627;1;ESCUELA GUSTAVO RIVERA BUSTOS;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;1;1;2400109;2;199412;EP;2,29;B;C;2,67;C
2021;2627;1;ESCUELA GUSTAVO RIVERA BUSTOS;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;1;1;2844198;2;198906;SC;2,89;C;B;3,13;D
2021;2627;1;ESCUELA GUSTAVO RIVERA BUSTOS;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;1;1;13127196;2;197010;PC;2,76;C;B;2,96;C
2021;2627;1;ESCUELA GUSTAVO RIVERA BUSTOS;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;1;1;17383202;2;198907;SC;2,45;B;C;2,77;C
2021;2629;8;ESCUELA MUNICIPAL SARA RAVELLO PARRAGUEZ;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;1;1;19056377;2;198808;EE;2,4;B;C;2,74;C
2021;2633;6;ESCUELA MARTA VALDES ECHEÑIQUE;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;1;1;6345222;2;198009;SC;2,43;B;C;2,76;C
2021;2635;2;LICEO AGUSTIN ROSS EDWARDS;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;0;1;2346529;1;198508;EM; ; ; ; ; 
2021;2635;2;LICEO AGUSTIN ROSS EDWARDS;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;0;1;14099641;2;197909;EM;2,2;B;D;2,42;B
2021;2635;2;LICEO AGUSTIN ROSS EDWARDS;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;0;1;15968278;1;198609;EM;2;B;D;2,3;B
2021;2654;9;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;1;1;80254;2;197802;EP;2,24;B;D;2,64;C
2021;2654;9;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;1;1;7129217;2;198310;SC;2,39;B;C;2,93;C
2021;2654;9;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;1;1;14828569;2;198409;SC;2,34;B;C; ; 
2021;2654;9;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;1;1;18206724;1;198709;SC;2,22;B;D;2,83;C
2021;2654;9;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;1;1;19716365;2;199002;PC;2,8;C;B;2,98;C
2021;2654;9;COLEGIO LIBERTADORES;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;1;1;22634591;2;199202;EE;1,95;I;E;2,47;B
2021;2656;5;COLEGIO DE LA PRECIOSA SANGRE;6;62;6201;PICHILEMU;63;CARDENAL CARO;3;2;0;1;11374779;2;198912;EM;2,43;B;C;-1;N/A
2021;2657;3;LICEO MUNICIPAL PABLO NERUDA;6;62;6205;NAVIDAD;63;CARDENAL CARO;2;1;0;1;13111219;2;198201;EM;2,97;C;B;3,28;D
2021;2657;3;LICEO MUNICIPAL PABLO NERUDA;6;62;6205;NAVIDAD;63;CARDENAL CARO;2;1;0;1;14991054;2;197111;EMTP;2,47;B;C;2,68;C
2021;2658;1;COLEGIO MUNICIPAL DIVINA GABRIELA;6;62;6205;NAVIDAD;63;CARDENAL CARO;2;1;0;1;15746144;2;198502;PC;2,45;B;C;2,77;C
2021;2658;1;COLEGIO MUNICIPAL DIVINA GABRIELA;6;62;6205;NAVIDAD;63;CARDENAL CARO;2;1;0;1;19929075;2;198211;PC;2,68;C;B;2,81;C
2021;2660;3;ESCUELA FRANCISCO CHAVEZ CIFUENTES;6;62;6205;NAVIDAD;63;CARDENAL CARO;2;1;0;1;2540687;1;197406;SC;2,19;B;D;2,51;C
2021;2666;2;ESCUELA MUNICIPAL LA BOCA DE RAPEL;6;62;6205;NAVIDAD;63;CARDENAL CARO;2;1;1;1;10385729;2;197206;SC;2,55;C;B;3,13;D
2021;2681;6;LICEO BICENTENARIO EL ROSARIO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;0;1;90197;2;199006;EE;2,8;C;B;3,18;D
2021;2681;6;LICEO BICENTENARIO EL ROSARIO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;0;1;290693;2;198511;EM;2,25;B;D;2,65;C
2021;2681;6;LICEO BICENTENARIO EL ROSARIO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;0;1;1140590;2;198105;EM;2,29;B;C;2,67;C
2021;2681;6;LICEO BICENTENARIO EL ROSARIO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;0;1;10700668;1;199203;EM;2,08;B;D;2,55;C
2021;2681;6;LICEO BICENTENARIO EL ROSARIO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;0;1;10888973;2;198902;EM;3,17;D;A;3,2;D
2021;2681;6;LICEO BICENTENARIO EL ROSARIO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;0;1;18772110;1;195703;EM;2,2;B;D;2,42;B
2021;2682;4;ESCUELA MUNICIPAL QUELENTARO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;1;1;1331225;1;198611;SC;2,2;B;D;2,62;C
2021;2682;4;ESCUELA MUNICIPAL QUELENTARO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;1;1;8997215;1;198802;SC;2,33;B;C;2,8;C
2021;2686;7;ESCUELA MUNICIPAL PULIN;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;1;1;11114236;2;197211;PC;2,35;B;C;2,71;C
2021;2687;5;ESCUELA MUNICIPAL PASO DEL SOLDADO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;1;1;11456453;2;198909;PC;2,47;B;C;2,78;C
2021;2687;5;ESCUELA MUNICIPAL PASO DEL SOLDADO;6;62;6203;LITUECHE;63;CARDENAL CARO;2;1;1;1;15524852;2;197006;EE;2,35;B;C;2,91;C
2021;2694;8;ESCUELA PROF. MONICA SILVA GOMEZ;6;62;6202;LA ESTRELLA;63;CARDENAL CARO;2;1;0;1;4716640;2;196410;PC; ; ; ; ; 
2021;2698;0;ESCUELA MUNICIPAL GUADALAO;6;62;6202;LA ESTRELLA;63;CARDENAL CARO;2;1;1;1;22630812;2;198507;SC;2,38;B;C;2,83;C
2021;2708;1;ESCUELA MUNICIPAL PAILIMO;6;62;6204;MARCHIHUE;63;CARDENAL CARO;2;1;1;1;220927;2;197207;PC;2,63;C;B; ; 
2021;2714;6;ESCUELA UNION DE MUJERES AMERICANAS;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;0;1;20707945;2;198906;EE;2,3;B;C;2,68;C
2021;2714;6;ESCUELA UNION DE MUJERES AMERICANAS;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;0;1;24536417;2;198710;SC;2,8;C;B;3,08;D
2021;2716;2;ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;1;1;6373126;1;197102;SC;2,5;B;C;2,9;C
2021;2716;2;ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;1;1;10171345;2;198504;EE;2,3;B;C;2,78;C
2021;2716;2;ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;1;1;19461874;2;197908;EP;2,67;C;B;3;C
2021;2716;2;ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;1;1;23338888;2;199409;SC;2,26;B;C;2,76;C
2021;2721;9;ESCUELA SANTA ANA DE LA POBLACION;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;1;1;20705021;1;198303;SC;1,47;I;E;2,18;B
2021;2731;6;ESC.CAPLLAN JOSE LUIS LOPEZ CARRASCO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;5628600;1;196109;ECE;2,57;C;B;2,54;C
2021;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;876786;2;199305;EM;2,63;C;B;2,88;C
2021;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;4922367;2;199206;EM;2,21;B;D;2,73;C
2021;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;20571793;1;198807;EM;1,9;I;E;2,44;B
2021;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;21723498;2;199103;EE;1,93;I;E;2,36;B
2021;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;24508232;1;195703;EM;2,25;B;D;2,65;C
2021;2732;4;LICEO FERNANDO LAZCANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;25555128;1;197710;EM;2;B;D;2,6;C
2021;2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;1799068;2;197010;EM;2,6;C;B;2,96;C
2021;2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;3362276;1;198606;EM;2,65;C;B;2,89;C
2021;2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;8063926;1;199008;EM;2,23;B;D;2,94;C
2021;2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;8541057;1;199109;EM;2,5;B;C;2,8;C
2021;2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;8707819;1;198205;EM;2,4;B;C;3,04;D
2021;2733;2;COLEGIO DEPORTIVO LUIS CRUZ MARTINEZ;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;21807048;1;198712;EM;3,21;D;A;3,53;D
2021;2735;9;ESCUELA PRESIDENTE J.M.BALMACEDA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;6955907;2;198910;SC;2,35;B;C;2,71;C
2021;2735;9;ESCUELA PRESIDENTE J.M.BALMACEDA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;17114139;1;197010;SC;2,13;B;D;2,38;B
2021;2735;9;ESCUELA PRESIDENTE J.M.BALMACEDA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;21260962;2;198104;SC;2,25;B;D;2,65;C
2021;2736;7;ESCUELA PALESTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;14847941;2;196608;PC;2,35;B;C;2,61;C
2021;2736;7;ESCUELA PALESTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;23302319;1;198512;SC;2,65;C;B;2,69;C
2021;2737;5;COLEGIO POLIVALENTE JAPÓN;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;1154420;2;197009;SC;2,29;B;C;2,97;C
2021;2737;5;COLEGIO POLIVALENTE JAPÓN;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;2540932;2;196202;EM;2,48;B;C;2,89;C
2021;2737;5;COLEGIO POLIVALENTE JAPÓN;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;4675475;2;199007;PC;2,7;C;B;3,22;D
2021;2737;5;COLEGIO POLIVALENTE JAPÓN;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;24501124;2;198602;EE;2,54;C;B;2,62;C
2021;2740;5;ESCUELA GRECIA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;477187;2;199002;EE;2,6;C;B;3,06;D
2021;2740;5;ESCUELA GRECIA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;4808224;2;198807;EE;2,43;B;C;3,06;D
2021;2740;5;ESCUELA GRECIA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;8351372;2;199212;SC;2,53;C;B;2,92;C
2021;2740;5;ESCUELA GRECIA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;24059975;1;198105;SC;2,4;B;C;2,64;C
2021;2741;3;ESCUELA ERNESTO CASTRO ARELLANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;3106080;2;196805;SC;2,29;B;C;2,37;B
2021;2741;3;ESCUELA ERNESTO CASTRO ARELLANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;11208373;1;197001;SC;2,3;B;C;2,58;C
2021;2741;3;ESCUELA ERNESTO CASTRO ARELLANO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;23985728;2;199411;EP;2,36;B;C;2,72;C
2021;2742;1;COLEGIO URUGUAY;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;3291862;2;198812;PC;2,05;B;D;2,63;C
2021;2742;1;COLEGIO URUGUAY;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;7674111;2;198606;PC;2,05;B;D;2,63;C
2021;2742;1;COLEGIO URUGUAY;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;8900519;2;198405;PC;2,25;B;D;2,55;C
2021;2742;1;COLEGIO URUGUAY;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;15863550;2;197907;PC;2,21;B;D;2,73;C
2021;2744;8;ESCUELA ESPANA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;718475;1;199008;SC;1,9;I;E;2,34;B
2021;2744;8;ESCUELA ESPANA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;11300979;1;198103;EE;2,2;B;D;2,82;C
2021;2744;8;ESCUELA ESPANA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;21343241;1;198707;SC;2,52;C;B;3,01;D
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;2478894;2;197712;PC;2,23;B;D;2,74;C
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;7192162;2;198010;EE;2,05;B;D;2,43;B
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;11730513;2;197806;EE;2,28;B;C;2,67;C
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;12442495;2;198609;PC;2,1;B;D;2,86;C
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;13798081;2;198212;EP;2,38;B;C;2,83;C
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;19673818;2;196607;SC;2,34;B;C;3;C
2021;2745;6;ESCUELA CATALUNA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;22958362;2;198703;SC;2,25;B;D;2,75;C
2021;2747;2;COLEGIO DE ARTE Y CULTURA SAN ANTONIO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;4855187;2;198401;SC;2,3;B;C;2,78;C
2021;2747;2;COLEGIO DE ARTE Y CULTURA SAN ANTONIO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;9728303;1;199102;SC;2,15;B;D;2,59;C
2021;2747;2;COLEGIO DE ARTE Y CULTURA SAN ANTONIO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;10914788;2;198112;EP;2,45;B;C;2,87;C
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;3526518;2;198309;PC;2,31;B;C; ; 
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;4397662;1;197906;SC;2,43;B;C;2,96;C
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;11832188;2;198707;EE;2,5;B;C;2,8;C
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;12386518;2;197503;EP;2,3;B;C;2,48;B
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;15103788;1;198209;SC;2,44;B;C;2,56;C
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;17471854;2;198710;EP;2,32;B;C;2,49;B
2021;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;1;19885985;2;198606;SC;2,45;B;C;2,97;C
